Ticker,close,date,high,low,month,open,volume,Daily Return,Status
APOLLOHOSP,6930.9,2024-09-04 05:30:00,6938.0,6790.05,2024-09,6838.0,389768,0.0125714953578237,Green
APOLLOHOSP,6934.3,2024-09-05 05:30:00,7044.0,6900.2,2024-09,6930.9,387284,0.0004905567819475,Green
APOLLOHOSP,6906.8,2024-09-06 05:30:00,6962.45,6857.9,2024-09,6934.3,185503,-0.0039657932307515,Red
APOLLOHOSP,6860.7,2024-09-09 05:30:00,6928.0,6820.45,2024-09,6906.8,304409,-0.0066745815717843,Red
APOLLOHOSP,6921.55,2024-09-10 05:30:00,6975.85,6860.7,2024-09,6900.0,354522,0.0088693573542057,Green
APOLLOHOSP,6900.25,2024-09-11 05:30:00,6953.95,6873.45,2024-09,6900.0,223028,-0.0030773453922893,Green
APOLLOHOSP,7061.8,2024-09-12 05:30:00,7096.45,6915.0,2024-09,6943.0,831152,0.0234121952103185,Green
APOLLOHOSP,7019.15,2024-09-13 05:30:00,7099.95,7008.05,2024-09,7096.2,238034,-0.0060395366620409,Red
APOLLOHOSP,7031.35,2024-09-16 05:30:00,7062.95,7010.5,2024-09,7025.0,226343,0.0017381021918609,Green
APOLLOHOSP,7008.05,2024-09-17 05:30:00,7152.45,6999.9,2024-09,7031.4,266003,-0.0033137306491641,Red
APOLLOHOSP,7035.9,2024-09-18 05:30:00,7068.0,6960.75,2024-09,7029.9,251334,0.0039740013270452,Green
APOLLOHOSP,7030.25,2024-09-19 05:30:00,7124.65,7011.45,2024-09,7068.0,407897,-0.0008030244886936,Red
APOLLOHOSP,7082.65,2024-09-20 05:30:00,7120.0,7017.9,2024-09,7039.9,493357,0.0074535044984174,Green
APOLLOHOSP,7152.8,2024-09-23 05:30:00,7182.0,7090.4,2024-09,7090.4,254282,0.0099044849032494,Green
APOLLOHOSP,7122.0,2024-09-24 05:30:00,7200.0,7076.2,2024-09,7076.2,333949,-0.0043060060395928,Green
APOLLOHOSP,7133.45,2024-09-25 05:30:00,7144.95,7074.15,2024-09,7092.75,236185,0.001607694467846,Green
APOLLOHOSP,7167.85,2024-09-26 05:30:00,7193.95,7094.4,2024-09,7108.0,405696,0.004822351036315,Green
APOLLOHOSP,7234.0,2024-09-27 05:30:00,7279.9,7110.0,2024-09,7159.3,772592,0.0092287087480904,Green
APOLLOHOSP,7199.15,2024-09-30 05:30:00,7316.95,7160.5,2024-09,7160.5,442794,-0.0048175283384019,Green
APOLLOHOSP,7153.35,2024-10-01 05:30:00,7243.95,7135.0,2024-10,7201.5,310719,-0.0063618621642831,Red
APOLLOHOSP,6905.95,2024-10-03 05:30:00,7200.0,6855.95,2024-10,7093.35,655420,-0.0345851943495006,Red
APOLLOHOSP,6773.6,2024-10-04 05:30:00,6958.3,6727.35,2024-10,6902.1,429272,-0.0191646333958397,Red
APOLLOHOSP,6773.15,2024-10-07 05:30:00,6857.5,6743.15,2024-10,6801.0,260810,-6.643439234688131e-05,Red
APOLLOHOSP,6924.3,2024-10-08 05:30:00,6940.0,6748.7,2024-10,6819.0,345891,0.0223160567830331,Green
APOLLOHOSP,7008.9,2024-10-09 05:30:00,7070.0,6936.4,2024-10,6959.0,391824,0.0122178415146656,Green
APOLLOHOSP,6955.05,2024-10-10 05:30:00,7055.05,6884.05,2024-10,7054.95,237853,-0.0076830886444376,Red
APOLLOHOSP,6983.4,2024-10-11 05:30:00,7018.95,6930.1,2024-10,6982.0,75315,0.0040761748657449,Green
APOLLOHOSP,7092.6,2024-10-14 05:30:00,7101.4,6961.75,2024-10,6976.85,168515,0.0156370822235587,Green
APOLLOHOSP,7140.15,2024-10-15 05:30:00,7150.35,7040.0,2024-10,7115.0,322659,0.006704170543947,Green
APOLLOHOSP,7071.3,2024-10-16 05:30:00,7135.2,7056.0,2024-10,7085.1,223419,-0.0096426545660804,Red
APOLLOHOSP,6989.3,2024-10-17 05:30:00,7102.6,6960.65,2024-10,7089.0,183572,-0.011596170435422,Red
APOLLOHOSP,6982.9,2024-10-18 05:30:00,7041.65,6950.0,2024-10,6983.3,236651,-0.0009156854048332,Red
APOLLOHOSP,6986.4,2024-10-21 05:30:00,7032.0,6957.5,2024-10,6972.25,222611,0.0005012244196538,Green
APOLLOHOSP,6891.95,2024-10-22 05:30:00,7037.25,6871.55,2024-10,7019.95,112233,-0.0135191228672849,Red
APOLLOHOSP,6906.75,2024-10-23 05:30:00,6958.95,6854.75,2024-10,6885.0,109466,0.0021474328745856,Green
APOLLOHOSP,6954.15,2024-10-24 05:30:00,6978.0,6870.65,2024-10,6937.25,147408,0.0068628515582582,Green
APOLLOHOSP,6944.85,2024-10-25 05:30:00,6981.0,6876.05,2024-10,6954.15,175261,-0.0013373309462694,Red
APOLLOHOSP,6926.3,2024-10-28 05:30:00,6970.0,6794.25,2024-10,6923.0,238427,-0.0026710440110297,Green
APOLLOHOSP,6987.45,2024-10-29 05:30:00,6997.7,6855.8,2024-10,6957.9,196146,0.008828667542555,Green
APOLLOHOSP,6982.5,2024-10-30 05:30:00,7035.0,6939.8,2024-10,6980.6,191699,-0.000708412940343,Green
APOLLOHOSP,7022.7,2024-10-31 05:30:00,7050.0,6956.05,2024-10,6999.9,224153,0.0057572502685283,Green
APOLLOHOSP,7031.95,2024-11-01 05:30:00,7046.0,7000.75,2024-11,7022.7,18769,0.0013171572187336,Green
APOLLOHOSP,6958.4,2024-11-04 05:30:00,7090.0,6892.15,2024-11,7090.0,273442,-0.0104594031527528,Red
APOLLOHOSP,6966.3,2024-11-05 05:30:00,6986.55,6814.25,2024-11,6920.0,246059,0.0011353184640148,Green
APOLLOHOSP,6968.1,2024-11-06 05:30:00,7141.75,6891.0,2024-11,7020.0,459745,0.0002583868050471,Red
APOLLOHOSP,7424.85,2024-11-07 05:30:00,7483.9,7200.3,2024-11,7316.5,2502817,0.0655487148577087,Green
APOLLOHOSP,7421.4,2024-11-08 05:30:00,7545.0,7380.0,2024-11,7390.05,1032481,-0.0004646558516334,Green
APOLLOHOSP,7155.45,2024-11-11 05:30:00,7454.15,6982.6,2024-11,7400.0,625620,-0.0358355566335192,Red
APOLLOHOSP,7019.55,2024-11-12 05:30:00,7232.85,7001.0,2024-11,7161.25,194183,-0.01899251619395,Red
APOLLOHOSP,6858.85,2024-11-13 05:30:00,6998.2,6830.45,2024-11,6970.0,299775,-0.0228932054049048,Red
APOLLOHOSP,6860.65,2024-11-14 05:30:00,6908.0,6827.05,2024-11,6860.0,192648,0.0002624346647031,Green
APOLLOHOSP,6741.9,2024-11-18 05:30:00,6874.45,6694.55,2024-11,6874.45,268706,-0.0173088555749091,Red
APOLLOHOSP,6686.9,2024-11-19 05:30:00,6796.9,6661.2,2024-11,6750.0,290018,-0.0081579376733561,Red
APOLLOHOSP,6742.5,2024-11-21 05:30:00,6761.95,6594.15,2024-11,6623.55,258574,0.0083147646891683,Green
APOLLOHOSP,6935.1,2024-11-22 05:30:00,6950.3,6751.6,2024-11,6751.6,498633,0.0285650723025585,Green
ASIANPAINT,2995.7,2023-10-31 05:30:00,3012.75,2966.0,2023-10,2969.0,1152306,0.0,Green
ASIANPAINT,3163.9,2023-10-11 05:30:00,3185.0,3152.05,2023-10,3169.0,1025317,0.0561471442400776,Red
ASIANPAINT,2955.15,2023-10-27 05:30:00,2974.65,2931.0,2023-10,2932.8,1708185,-0.065978697177534,Green
ASIANPAINT,3112.05,2023-10-16 05:30:00,3128.0,3096.1,2023-10,3124.0,853011,0.0530937515862139,Red
ASIANPAINT,3159.1,2023-10-12 05:30:00,3188.5,3150.05,2023-10,3186.0,992531,0.015118651692614,Red
ASIANPAINT,3148.8,2023-10-13 05:30:00,3172.0,3128.25,2023-10,3150.0,854688,-0.003260422272166,Red
ASIANPAINT,3101.8,2023-10-19 05:30:00,3110.9,3076.1,2023-10,3087.7,568124,-0.0149263211382113,Green
ASIANPAINT,3151.5,2023-10-10 05:30:00,3164.9,3140.05,2023-10,3150.0,847367,0.0160229544135661,Green
ASIANPAINT,2960.3,2023-10-26 05:30:00,3055.0,2940.0,2023-10,3051.1,1834111,-0.060669522449627,Red
ASIANPAINT,3152.8,2023-10-09 05:30:00,3163.0,3132.7,2023-10,3140.05,700012,0.0650271931898793,Green
ASIANPAINT,3169.9,2023-10-04 05:30:00,3189.0,3151.35,2023-10,3164.95,892584,0.0054237503171783,Green
ASIANPAINT,3166.85,2023-10-03 05:30:00,3227.8,3162.0,2023-10,3166.1,1219145,-0.0009621754629484,Green
ASIANPAINT,3060.8,2023-10-25 05:30:00,3108.0,3052.0,2023-10,3093.4,669290,-0.033487534932188,Red
ASIANPAINT,3096.45,2023-10-18 05:30:00,3115.2,3090.0,2023-10,3110.0,481985,0.0116472817564035,Red
ASIANPAINT,2967.1,2023-10-30 05:30:00,2991.95,2939.1,2023-10,2974.0,878885,-0.0417736440116908,Red
ASIANPAINT,3072.0,2023-10-23 05:30:00,3108.9,3064.0,2023-10,3096.05,374476,0.0353543864379359,Red
ASIANPAINT,3105.85,2023-10-20 05:30:00,3115.1,3064.55,2023-10,3092.5,711434,0.0110188802083333,Green
ASIANPAINT,3195.75,2023-10-06 05:30:00,3217.0,3190.0,2023-10,3214.75,814257,0.0289453772719223,Red
ASIANPAINT,3113.55,2023-10-17 05:30:00,3137.0,3091.8,2023-10,3137.0,792640,-0.0257216615817882,Red
ASIANPAINT,3206.25,2023-10-05 05:30:00,3232.1,3174.3,2023-10,3210.0,1002610,0.0297730885966178,Red
ASIANPAINT,2934.55,2023-11-01 05:30:00,3008.9,2930.0,2023-11,2997.95,1029990,-0.0847407407407406,Red
ASIANPAINT,2955.4,2023-11-02 05:30:00,2962.0,2934.0,2023-11,2961.05,900125,0.0071050075820824,Red
ASIANPAINT,2977.85,2023-11-03 05:30:00,2982.9,2942.0,2023-11,2957.0,715997,0.0075962644650469,Green
ASIANPAINT,3029.3,2023-11-06 05:30:00,3034.05,2983.85,2023-11,2998.0,620959,0.0172775660291821,Green
ASIANPAINT,3033.35,2023-11-07 05:30:00,3038.95,3002.2,2023-11,3029.3,757998,0.0013369425279767,Green
ASIANPAINT,3095.25,2023-11-08 05:30:00,3098.95,3046.2,2023-11,3058.0,783400,0.0204064812830699,Green
ASIANPAINT,3080.2,2023-11-09 05:30:00,3111.4,3074.05,2023-11,3100.0,849702,-0.0048622889911962,Red
ASIANPAINT,3076.45,2023-11-10 05:30:00,3085.0,3040.1,2023-11,3070.0,364232,-0.001217453412116,Green
ASIANPAINT,3098.15,2023-11-12 05:30:00,3100.0,3090.0,2023-11,3099.95,85178,0.0070535844886152,Red
ASIANPAINT,3085.6,2023-11-13 05:30:00,3098.0,3065.0,2023-11,3098.0,405941,-0.0040508045123703,Red
ASIANPAINT,3116.2,2023-11-15 05:30:00,3118.85,3078.7,2023-11,3085.7,700017,0.0099170339642209,Green
ASIANPAINT,3130.3,2023-11-16 05:30:00,3140.9,3097.6,2023-11,3119.0,675454,0.00452474167255,Green
ASIANPAINT,3168.9,2023-11-17 05:30:00,3228.25,3145.65,2023-11,3150.0,1430175,0.0123310864773344,Green
ASIANPAINT,3140.35,2023-11-20 05:30:00,3171.9,3132.0,2023-11,3168.9,406431,-0.0090094354507873,Red
ASIANPAINT,3133.25,2023-11-21 05:30:00,3156.9,3127.0,2023-11,3156.9,409069,-0.0022608944862833,Red
ASIANPAINT,3133.0,2023-11-22 05:30:00,3157.0,3121.2,2023-11,3140.0,489889,-7.978935609986859e-05,Red
ASIANPAINT,3122.95,2023-11-23 05:30:00,3171.4,3115.15,2023-11,3148.0,792460,-0.0032077880625599,Red
ASIANPAINT,3136.15,2023-11-24 05:30:00,3139.8,3111.0,2023-11,3118.0,756329,0.0042267727629325,Green
ASIANPAINT,3148.35,2023-11-28 05:30:00,3160.0,3136.15,2023-11,3141.15,647883,0.0038901200516556,Green
ASIANPAINT,3148.35,2023-11-29 05:30:00,3170.0,3142.0,2023-11,3148.35,620725,0.0,Red
ASIANPAINT,3119.9,2023-11-30 05:30:00,3153.95,3108.35,2023-11,3148.35,1793116,-0.0090364794257308,Red
ASIANPAINT,3173.4,2023-12-01 05:30:00,3190.6,3140.25,2023-12,3146.95,960196,0.0171479855123561,Green
ASIANPAINT,3194.55,2023-12-04 05:30:00,3204.45,3166.5,2023-12,3190.0,1018189,0.006664775950085,Green
ASIANPAINT,3226.25,2023-12-05 05:30:00,3247.65,3180.0,2023-12,3197.0,1005550,0.0099231503654662,Green
ASIANPAINT,3252.55,2023-12-06 05:30:00,3289.0,3232.95,2023-12,3265.0,1229158,0.0081518791166215,Red
ASIANPAINT,3251.8,2023-12-07 05:30:00,3299.95,3246.85,2023-12,3284.0,1071725,-0.0002305883076355,Red
ASIANPAINT,3232.0,2023-12-08 05:30:00,3269.8,3227.8,2023-12,3255.0,895852,-0.0060889353588782,Red
ASIANPAINT,3233.0,2023-12-11 05:30:00,3245.0,3185.5,2023-12,3230.0,910426,0.0003094059405941,Green
ASIANPAINT,3224.75,2023-12-12 05:30:00,3257.05,3210.0,2023-12,3228.0,1019030,-0.0025518094648933,Red
ASIANPAINT,3243.65,2023-12-13 05:30:00,3254.95,3190.3,2023-12,3240.0,1052079,0.0058609194511203,Green
ASIANPAINT,3241.35,2023-12-14 05:30:00,3258.6,3218.0,2023-12,3255.0,923107,-0.0007090777365006,Red
ASIANPAINT,3313.9,2023-12-15 05:30:00,3326.35,3242.0,2023-12,3250.0,1631687,0.0223826492048067,Green
ASIANPAINT,3332.05,2023-12-18 05:30:00,3335.8,3296.0,2023-12,3313.0,911936,0.0054769305048432,Green
ASIANPAINT,3336.05,2023-12-19 05:30:00,3353.9,3300.15,2023-12,3335.95,780448,0.0012004621779384,Green
ASIANPAINT,3297.15,2023-12-20 05:30:00,3359.95,3282.65,2023-12,3336.05,979762,-0.0116604966951934,Red
ASIANPAINT,3302.95,2023-12-21 05:30:00,3320.0,3271.85,2023-12,3280.0,1585879,0.001759094975964,Green
ASIANPAINT,3341.3,2023-12-22 05:30:00,3350.8,3287.0,2023-12,3309.9,930563,0.0116108327404291,Green
ASIANPAINT,3383.35,2023-12-26 05:30:00,3391.9,3345.2,2023-12,3349.95,600190,0.0125849220363329,Green
ASIANPAINT,3404.45,2023-12-27 05:30:00,3409.95,3354.0,2023-12,3381.05,837182,0.0062364224806774,Green
ASIANPAINT,3397.25,2023-12-28 05:30:00,3419.95,3373.05,2023-12,3405.0,779250,-0.002114879055354,Red
ASIANPAINT,3402.4,2023-12-29 05:30:00,3422.95,3383.9,2023-12,3410.0,615676,0.0015159320038267,Red
ASIANPAINT,3396.1,2024-01-01 05:30:00,3411.8,3389.15,2024-01,3403.0,283951,-0.0018516341406067,Red
ASIANPAINT,3391.35,2024-01-02 05:30:00,3398.9,3345.0,2024-01,3396.0,552394,-0.0013986631724625,Red
ASIANPAINT,3373.6,2024-01-03 05:30:00,3399.0,3365.0,2024-01,3391.35,379131,-0.0052339039025757,Red
ASIANPAINT,3379.95,2024-01-04 05:30:00,3401.25,3363.8,2024-01,3372.0,777127,0.0018822622717571,Green
ASIANPAINT,3355.55,2024-01-05 05:30:00,3380.4,3348.0,2024-01,3379.95,416956,-0.0072190417018002,Red
ASIANPAINT,3298.4,2024-01-08 05:30:00,3376.5,3294.85,2024-01,3355.0,545884,-0.0170314851514654,Red
ASIANPAINT,3267.5,2024-01-09 05:30:00,3315.0,3262.25,2024-01,3310.0,670704,-0.0093681785107931,Red
ASIANPAINT,3286.85,2024-01-10 05:30:00,3293.0,3258.2,2024-01,3292.0,691087,0.0059219586840091,Red
ASIANPAINT,3288.2,2024-01-11 05:30:00,3309.2,3270.7,2024-01,3286.85,537469,0.0004107275963307,Green
ASIANPAINT,3277.8,2024-01-12 05:30:00,3294.95,3244.0,2024-01,3294.95,673004,-0.0031628246457027,Red
ASIANPAINT,3273.9,2024-01-15 05:30:00,3287.2,3258.6,2024-01,3282.2,728116,-0.0011898224418818,Red
ASIANPAINT,3296.9,2024-01-16 05:30:00,3320.0,3273.9,2024-01,3274.95,748215,0.0070252603928036,Green
ASIANPAINT,3242.3,2024-01-17 05:30:00,3304.35,3193.05,2024-01,3294.1,2239241,-0.0165610118596256,Red
ASIANPAINT,3163.85,2024-01-18 05:30:00,3257.95,3048.6,2024-01,3257.95,1979174,-0.0241957869413688,Red
ASIANPAINT,3165.85,2024-01-19 05:30:00,3201.55,3148.6,2024-01,3177.8,936201,0.0006321412203487,Red
ASIANPAINT,3138.8,2024-01-20 05:30:00,3189.2,3130.35,2024-01,3179.9,275937,-0.0085443087954261,Red
ASIANPAINT,3054.7,2024-01-23 05:30:00,3109.0,3021.55,2024-01,3087.55,2365225,-0.0267936791130369,Red
ASIANPAINT,2999.45,2024-01-24 05:30:00,3055.0,2976.1,2024-01,3055.0,2665932,-0.0180868825089206,Red
ASIANPAINT,2949.2,2024-01-25 05:30:00,3016.0,2942.3,2024-01,3010.05,2001961,-0.0167530713964226,Red
ASIANPAINT,2976.05,2024-01-29 05:30:00,2988.45,2940.05,2024-01,2940.05,1862723,0.0091041638410418,Green
ASIANPAINT,2954.1,2024-01-30 05:30:00,3005.0,2951.05,2024-01,2990.0,1273188,-0.0073755481258716,Red
ASIANPAINT,2957.85,2024-01-31 05:30:00,2971.9,2948.05,2024-01,2966.0,1771244,0.0012694221590332,Red
ASIANPAINT,2929.35,2024-02-01 05:30:00,2972.85,2919.95,2024-02,2961.0,3006472,-0.0096353770475176,Red
ASIANPAINT,2936.3,2024-02-02 05:30:00,2962.35,2924.05,2024-02,2950.0,1881911,0.0023725399832728,Red
ASIANPAINT,2917.35,2024-02-05 05:30:00,2965.0,2912.0,2024-02,2950.0,923435,-0.0064537002349897,Red
ASIANPAINT,2930.95,2024-02-06 05:30:00,2947.0,2902.65,2024-02,2931.0,1471312,0.0046617649579241,Red
ASIANPAINT,2981.15,2024-02-07 05:30:00,3002.95,2936.05,2024-02,2957.0,1134012,0.0171275525000427,Green
ASIANPAINT,2929.6,2024-02-08 05:30:00,2999.75,2919.8,2024-02,2999.75,1633654,-0.0172919846368012,Red
ASIANPAINT,2951.65,2024-02-09 05:30:00,2959.0,2910.55,2024-02,2930.0,1144765,0.0075266247951939,Green
ASIANPAINT,2953.8,2024-02-12 05:30:00,2964.95,2920.05,2024-02,2951.65,614469,0.0007284061457151,Green
ASIANPAINT,2971.6,2024-02-13 05:30:00,2981.25,2945.7,2024-02,2964.95,717118,0.0060261358250388,Green
ASIANPAINT,2976.4,2024-02-14 05:30:00,2980.8,2936.05,2024-02,2969.9,750339,0.0016152914254947,Green
ASIANPAINT,3016.55,2024-02-15 05:30:00,3024.5,2967.45,2024-02,2980.0,1068730,0.0134894503426958,Green
ASIANPAINT,3007.9,2024-02-16 05:30:00,3035.0,3000.0,2024-02,3035.0,1179473,-0.0028675142132569,Red
ASIANPAINT,2998.1,2024-02-19 05:30:00,3018.7,2987.5,2024-02,3007.9,560700,-0.0032580870374681,Red
ASIANPAINT,3011.65,2024-02-20 05:30:00,3017.1,2972.1,2024-02,2998.1,729371,0.0045195290350557,Green
ASIANPAINT,3001.8,2024-02-21 05:30:00,3026.75,2983.5,2024-02,3012.05,927130,-0.0032706323776002,Red
ASIANPAINT,3017.4,2024-02-22 05:30:00,3027.2,2932.1,2024-02,2983.0,2615821,0.0051968818708774,Green
ASIANPAINT,2985.95,2024-02-23 05:30:00,3005.0,2966.2,2024-02,2999.0,1650523,-0.0104228806257042,Red
ASIANPAINT,2868.45,2024-02-26 05:30:00,2930.0,2847.8,2024-02,2920.0,3524491,-0.0393509603308829,Red
ASIANPAINT,2859.55,2024-02-27 05:30:00,2870.0,2850.1,2024-02,2855.0,1296180,-0.0031027209817147,Green
ASIANPAINT,2794.35,2024-02-28 05:30:00,2859.4,2785.5,2024-02,2850.15,2472196,-0.0228007903341436,Red
ASIANPAINT,2821.9,2024-02-29 05:30:00,2838.0,2776.75,2024-02,2785.0,2284424,0.0098591801313365,Green
ASIANPAINT,2831.75,2024-03-01 05:30:00,2845.95,2815.05,2024-03,2832.9,978174,0.0034905560083631,Red
ASIANPAINT,2849.8,2024-03-02 05:30:00,2862.1,2836.05,2024-03,2840.0,89988,0.0063741502604397,Green
ASIANPAINT,2831.75,2024-03-04 05:30:00,2860.95,2828.0,2024-03,2860.0,971299,-0.0063337778089691,Red
ASIANPAINT,2820.4,2024-03-05 05:30:00,2834.85,2805.0,2024-03,2834.0,736381,-0.0040081221859273,Red
ASIANPAINT,2827.3,2024-03-06 05:30:00,2839.0,2777.75,2024-03,2827.95,1723066,0.0024464614948234,Red
ASIANPAINT,2870.55,2024-03-07 05:30:00,2894.0,2825.0,2024-03,2825.0,1564364,0.0152972800905457,Green
ASIANPAINT,2876.85,2024-03-11 05:30:00,2896.55,2853.1,2024-03,2895.55,866546,0.0021947013638501,Red
ASIANPAINT,2876.15,2024-03-12 05:30:00,2899.9,2865.45,2024-03,2880.0,663186,-0.0002433216886524,Red
ASIANPAINT,2860.15,2024-03-13 05:30:00,2887.25,2835.0,2024-03,2878.6,955841,-0.0055629921944265,Red
ASIANPAINT,2892.25,2024-03-14 05:30:00,2898.05,2841.0,2024-03,2860.0,1381741,0.0112231875950561,Green
ASIANPAINT,2867.55,2024-03-15 05:30:00,2896.95,2850.0,2024-03,2895.0,1356226,-0.0085400639640417,Red
ASIANPAINT,2846.5,2024-03-18 05:30:00,2866.0,2817.25,2024-03,2866.0,940424,-0.0073407612770484,Red
ASIANPAINT,2815.1,2024-03-19 05:30:00,2840.0,2801.0,2024-03,2840.0,1199135,-0.0110310908132794,Red
ASIANPAINT,2824.9,2024-03-20 05:30:00,2837.05,2797.55,2024-03,2815.1,818910,0.0034812262441832,Green
ASIANPAINT,2821.15,2024-03-21 05:30:00,2845.4,2806.0,2024-03,2845.0,1167680,-0.0013274806187829,Red
ASIANPAINT,2841.5,2024-03-22 05:30:00,2855.15,2808.0,2024-03,2821.15,1652689,0.0072133704340429,Green
ASIANPAINT,2814.65,2024-03-26 05:30:00,2844.15,2810.0,2024-03,2820.0,1372390,-0.0094492345592116,Red
ASIANPAINT,2830.5,2024-03-27 05:30:00,2842.85,2817.7,2024-03,2817.95,1156231,0.0056312507771836,Green
ASIANPAINT,2846.75,2024-03-28 05:30:00,2868.0,2819.0,2024-03,2835.05,1864623,0.0057410351527997,Green
ASIANPAINT,2871.0,2024-04-01 05:30:00,2886.45,2852.35,2024-04,2860.95,558086,0.0085184859927986,Green
ASIANPAINT,2874.2,2024-04-02 05:30:00,2892.4,2856.0,2024-04,2874.05,562473,0.0011145942180423,Green
ASIANPAINT,2869.35,2024-04-03 05:30:00,2884.55,2845.0,2024-04,2845.0,816676,-0.0016874260663836,Green
ASIANPAINT,2918.3,2024-04-04 05:30:00,2943.25,2851.25,2024-04,2870.0,1831347,0.0170596128042936,Green
ASIANPAINT,2883.45,2024-04-05 05:30:00,2927.75,2880.0,2024-04,2924.0,1155672,-0.0119418839735463,Red
ASIANPAINT,2892.0,2024-04-08 05:30:00,2908.95,2873.8,2024-04,2908.0,570695,0.0029651979399678,Red
ASIANPAINT,2857.15,2024-04-09 05:30:00,2916.45,2845.0,2024-04,2893.0,1017670,-0.0120504840940525,Red
ASIANPAINT,2896.75,2024-04-10 05:30:00,2899.1,2858.0,2024-04,2883.3,740495,0.0138599653500866,Green
ASIANPAINT,2854.5,2024-04-12 05:30:00,2893.0,2845.0,2024-04,2890.0,1766311,-0.014585311124536,Red
ASIANPAINT,2844.4,2024-04-15 05:30:00,2853.5,2812.35,2024-04,2830.2,884519,-0.0035382729024346,Green
ASIANPAINT,2830.0,2024-04-16 05:30:00,2841.45,2820.0,2024-04,2827.65,911249,-0.0050625791027985,Green
ASIANPAINT,2807.7,2024-04-18 05:30:00,2859.2,2800.1,2024-04,2855.0,1732434,-0.0078798586572438,Red
ASIANPAINT,2808.55,2024-04-19 05:30:00,2822.1,2766.15,2024-04,2790.0,1337807,0.0003027388966059,Green
ASIANPAINT,2841.85,2024-04-22 05:30:00,2846.6,2814.05,2024-04,2846.6,676040,0.0118566520090437,Red
ASIANPAINT,2874.9,2024-04-23 05:30:00,2877.95,2844.0,2024-04,2852.0,929062,0.011629748227387,Green
ASIANPAINT,2867.75,2024-04-24 05:30:00,2883.1,2860.0,2024-04,2882.95,718441,-0.0024870430275836,Red
ASIANPAINT,2861.45,2024-04-25 05:30:00,2869.9,2829.05,2024-04,2865.0,1594152,-0.0021968442158487,Red
ASIANPAINT,2844.15,2024-04-26 05:30:00,2878.2,2837.05,2024-04,2870.0,625507,-0.0060458858271155,Red
ASIANPAINT,2868.2,2024-04-29 05:30:00,2873.95,2839.0,2024-04,2844.15,566219,0.0084559534483061,Green
ASIANPAINT,2875.9,2024-04-30 05:30:00,2912.0,2855.0,2024-04,2855.0,1290649,0.0026846105571438,Green
ASIANPAINT,2975.4,2024-05-02 05:30:00,2988.0,2875.1,2024-05,2875.1,2493406,0.0345978650161689,Green
ASIANPAINT,2929.75,2024-05-03 05:30:00,2997.0,2909.25,2024-05,2983.05,1594445,-0.0153424749613497,Red
ASIANPAINT,2932.15,2024-05-06 05:30:00,2959.0,2911.2,2024-05,2950.0,768806,0.0008191825241061,Red
ASIANPAINT,2913.0,2024-05-07 05:30:00,2967.95,2904.0,2024-05,2947.0,629534,-0.0065310437733404,Red
ASIANPAINT,2843.3,2024-05-08 05:30:00,2905.0,2821.0,2024-05,2900.0,1652877,-0.0239272227943699,Red
ASIANPAINT,2710.1,2024-05-09 05:30:00,2853.95,2703.8,2024-05,2828.0,3547959,-0.0468469735870292,Red
ASIANPAINT,2771.25,2024-05-10 05:30:00,2792.6,2670.1,2024-05,2699.0,2478584,0.0225637430353122,Green
ASIANPAINT,2879.25,2024-05-13 05:30:00,2895.0,2754.1,2024-05,2771.25,2748823,0.0389715832205683,Green
ASIANPAINT,2866.15,2024-05-14 05:30:00,2888.0,2842.0,2024-05,2879.0,999330,-0.0045497959538073,Red
ASIANPAINT,2813.7,2024-05-15 05:30:00,2874.25,2806.15,2024-05,2866.15,1230520,-0.0182998098494496,Red
ASIANPAINT,2814.05,2024-05-16 05:30:00,2837.6,2786.55,2024-05,2821.05,1534319,0.0001243913707931,Red
ASIANPAINT,2809.9,2024-05-17 05:30:00,2838.2,2786.1,2024-05,2814.6,1325150,-0.0014747428084078,Red
ASIANPAINT,2816.35,2024-05-18 05:30:00,2830.0,2810.2,2024-05,2824.0,52260,0.0022954553542831,Red
ASIANPAINT,2851.8,2024-05-21 05:30:00,2866.95,2801.0,2024-05,2815.0,921822,0.0125872139471301,Green
ASIANPAINT,2885.75,2024-05-22 05:30:00,2895.0,2836.6,2024-05,2851.8,933846,0.0119047619047618,Green
ASIANPAINT,2903.75,2024-05-23 05:30:00,2921.25,2877.3,2024-05,2885.0,1181894,0.0062375465650177,Green
ASIANPAINT,2874.75,2024-05-24 05:30:00,2910.2,2867.0,2024-05,2910.2,755822,-0.0099870856650882,Red
ASIANPAINT,2872.3,2024-05-27 05:30:00,2898.3,2855.55,2024-05,2887.9,817091,-0.000852248021567,Red
ASIANPAINT,2911.2,2024-05-28 05:30:00,2921.0,2864.0,2024-05,2875.85,1084544,0.0135431535703094,Green
ASIANPAINT,2900.15,2024-05-29 05:30:00,2921.7,2881.1,2024-05,2896.0,1758297,-0.0037956856279196,Green
ASIANPAINT,2883.7,2024-05-30 05:30:00,2910.85,2875.0,2024-05,2875.25,1344426,-0.0056721204075652,Green
ASIANPAINT,2881.2,2024-05-31 05:30:00,2906.0,2855.6,2024-05,2883.7,2520363,-0.0008669417761902,Red
ASIANPAINT,2866.45,2024-06-03 05:30:00,2950.0,2860.05,2024-06,2950.0,952701,-0.0051193946966541,Red
